peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K9me3_Rep1_S3	Arm_P14_Day30_H3K9me3_Rep2_S4	Arm_P14_Day30_H3K9me3_Rep3_S1	Arm_P14_Day30_H3K9me3_Rep4_S2
peak1779	chr1	183732009	183736472	.	4464	51.46	29.17	31.81	35.71
peak1780	chr1	183789354	183790599	.	1246	3.68	2.08	2.45	2.3
peak1782	chr1	183810597	183815799	.	5203	45.34	52.08	51.39	52.98
peak1783	chr1	183831461	183834383	.	2923	14.7	17.71	15.91	8.06
peak1784	chr1	183854352	183856860	.	2509	33.08	23.96	25.69	34.55
peak1785	chr1	183909851	183913525	.	3675	30.63	33.33	23.25	19.58
peak1786	chr1	183984712	183985762	.	1051	14.7	9.38	14.68	17.28
peak1787	chr1	184027829	184029386	.	1558	13.48	18.75	17.13	10.37
peak1788	chr1	184148744	184154478	.	5735	71.07	80.21	70.96	65.65
peak1790	chr1	184165617	184166731	.	1115	8.58	8.33	4.89	5.76
peak1791	chr1	184203611	184208890	.	5280	26.96	20.83	23.25	24.19
peak1792	chr1	184212844	184215047	.	2204	4.9	4.17	3.67	6.91
peak1793	chr1	184366471	184370610	.	4140	20.83	15.63	13.46	34.55
peak1795	chr1	184634366	184640037	.	5672	66.17	66.67	90.54	78.32
peak1796	chr1	185020554	185084525	.	63972	566.11	609.39	614.21	554.02
peak1797	chr1	185086006	185105499	.	19494	148.27	114.59	128.47	127.85
peak1798	chr1	185114774	185118888	.	4115	14.7	22.92	23.25	17.28
peak1799	chr1	185155986	185161924	.	5939	72.3	72.92	74.64	81.78
peak1800	chr1	185304204	185306333	.	2130	37.99	27.08	25.69	38.01
peak1801	chr1	185485379	185507181	.	21803	96.8	101.04	117.46	109.42
peak1802	chr1	185513104	186688728	.	1175625	33227.52	33449.82	32140.85	33170.64
peak1803	chr1	186690099	186697206	.	7108	39.21	28.13	26.92	36.86
peak1804	chr1	186768483	186777715	.	9233	77.2	51.04	74.64	65.65
peak1805	chr1	186778467	186824789	.	46323	787.89	796.9	844.23	771.7
peak1806	chr1	186834922	186870517	.	35596	881.02	957.32	843.01	939.87
peak1807	chr1	186874321	187132816	.	258496	7643.67	7680.41	7024.27	7603.02
peak1808	chr1	187146789	187170999	.	24211	123.76	112.5	121.13	129
peak1809	chr1	187173515	187183487	.	9973	37.99	37.5	39.15	31.1
peak1810	chr1	187194881	187198047	.	3167	29.41	28.13	28.14	25.34
peak1811	chr1	187372713	187604501	.	231789	4466.36	4414.7	4407.15	4615.26
peak1812	chr1	187611141	188611311	.	1000171	32518.05	33217.52	31214.64	32500.3
peak1813	chr1	188612742	188960077	.	347336	11164.06	11315.92	10442.81	11132.13
peak1814	chr1	189054526	189059433	.	4908	17.15	23.96	24.47	24.19
peak1816	chr1	189081400	189566624	.	485225	10671.48	10937.78	10595.75	10490.58
peak1818	chr1	190002901	190165786	.	162886	2908.95	3057.37	2980.51	2952.06
peak1819	chr1	190178517	190732300	.	553784	16393.81	16810.85	15929.11	16644.64
peak1820	chr1	190732784	190751893	.	19110	126.21	115.63	126.02	146.28
peak1821	chr1	190873544	190874558	.	1015	4.9	12.5	4.89	0
peak1822	chr1	190982809	190985404	.	2596	20.83	32.29	33.04	27.64
peak1823	chr1	190998227	191001352	.	3126	74.75	83.34	112.56	93.3
peak1825	chr1	191127551	191130696	.	3146	23.28	22.92	24.47	16.13
peak1826	chr1	191142503	191149529	.	7027	57.59	59.38	51.39	44.92
peak1827	chr1	191231231	191233585	.	2355	36.76	17.71	23.25	27.64
peak1828	chr1	191386321	191387911	.	1591	11.03	17.71	24.47	10.37
peak1829	chr1	191501739	191504413	.	2675	44.11	37.5	31.81	39.16
peak1830	chr1	191684282	191685790	.	1509	11.03	15.63	6.12	6.91
peak1831	chr1	191788895	191790774	.	1880	22.06	18.75	24.47	17.28
peak1832	chr1	191920540	191922879	.	2340	8.58	15.63	7.34	5.76
peak1833	chr1	191935728	191941652	.	5925	45.34	35.42	42.82	33.4
peak1834	chr1	192062861	192066161	.	3301	23.28	25	26.92	34.55
peak1836	chr1	192328872	192341846	.	12975	100.48	101.04	95.44	116.33
peak1837	chr1	192407319	192442812	.	35494	238.94	191.67	228.8	208.48
peak1839	chr1	192454528	192474934	.	20407	151.94	148.96	166.4	173.92
peak1840	chr1	192564673	192580597	.	15925	185.03	193.75	159.06	162.4
peak1841	chr1	192618996	192621532	.	2537	7.35	5.21	11.01	13.82
peak1842	chr1	192626538	192636136	.	9599	101.7	112.5	107.67	120.94
peak1843	chr1	192644522	192647823	.	3302	7.35	13.54	11.01	13.82
peak1844	chr1	192671962	192676577	.	4616	46.56	46.88	37.93	51.83
peak1845	chr1	192952080	192959916	.	7837	79.65	68.75	64.85	70.26
peak1847	chr1	193070634	193076819	.	6186	88.22	70.84	58.73	84.08
peak1848	chr1	193464618	193467889	.	3272	14.7	9.38	20.8	14.97
peak1849	chr1	193470734	193474046	.	3313	15.93	7.29	13.46	19.58
peak1850	chr1	193528088	193529605	.	1518	7.35	7.29	7.34	3.46
peak1851	chr1	193736592	193741864	.	5273	30.63	32.29	33.04	38.01
peak1852	chr1	193744700	194608688	.	863989	15094.95	15244.14	15295.32	15094.32
peak1853	chr1	194635905	194716726	.	80822	819.75	741.69	759.81	738.3
peak1854	chr1	194718315	194725730	.	7416	37.99	35.42	33.04	47.22
peak1855	chr1	194728816	194737066	.	8251	58.82	57.29	42.82	48.38
peak1856	chr1	194756877	194760637	.	3761	19.61	19.79	22.02	23.04
peak1857	chr1	194795407	194799370	.	3964	28.18	35.42	25.69	29.95
peak1858	chr1	194912518	194917999	.	5482	74.75	67.71	56.28	57.59
peak1859	chr1	195049142	195061911	.	12770	136.01	130.21	133.36	145.13
peak1860	chr1	195140963	195149509	.	8547	142.14	172.92	138.26	141.67
peak1861	chr1	195192705	195194723	.	2019	14.7	23.96	18.35	19.58
peak1862	chr1	195213486	195216444	.	2959	36.76	17.71	25.69	34.55
peak1863	chr1	195242071	195251861	.	9791	82.1	95.84	105.22	80.63
peak1864	chr1	195253054	195308276	.	55223	579.59	540.64	599.53	593.18
peak1865	chr1	195311665	195371327	.	59663	713.15	779.19	761.03	775.16
peak1866	chr2	3050950	3086933	.	35984	267.12	248.96	303.43	278.74
peak1867	chr2	3258391	3263347	.	4957	45.34	38.54	42.82	28.79
peak1868	chr2	3377671	3381903	.	4233	36.76	40.63	50.16	34.55
peak1869	chr2	3483071	3488322	.	5252	122.53	111.46	113.79	95.6
peak1870	chr2	3549696	3552224	.	2529	26.96	23.96	19.58	21.88
peak1871	chr2	3554577	3564407	.	9831	78.42	96.88	92.99	94.45
peak1872	chr2	3596320	3597697	.	1378	8.58	7.29	8.56	6.91
peak1873	chr2	3634447	3635828	.	1382	7.35	4.17	4.89	8.06
peak1874	chr2	3832251	3839527	.	7277	30.63	36.46	40.38	34.55
peak1875	chr2	3842888	3850384	.	7497	85.77	102.09	102.78	117.48
peak1876	chr2	3855154	3862062	.	6909	44.11	32.29	50.16	66.8
peak1877	chr2	3933034	3938829	.	5796	44.11	55.21	42.82	47.22
peak1878	chr2	3965011	3971800	.	6790	90.68	109.38	90.54	92.14
peak1879	chr2	3974563	3977090	.	2528	17.15	17.71	12.24	13.82
peak1880	chr2	3984466	3986387	.	1922	20.83	15.63	24.47	27.64
peak1881	chr2	4002631	4005841	.	3211	34.31	36.46	24.47	43.77
peak1882	chr2	4196603	4204052	.	7450	110.28	106.25	91.76	84.08
peak1883	chr2	4272435	4276176	.	3742	50.24	42.71	44.05	36.86
peak1884	chr2	4321783	4324637	.	2855	30.63	35.42	29.36	23.04
peak1885	chr2	4468218	4470180	.	1963	7.35	3.13	4.89	3.46
peak1886	chr2	4525971	4527223	.	1253	4.9	15.63	9.79	17.28
peak1887	chr2	4694172	4695845	.	1674	14.7	16.67	18.35	10.37
peak1888	chr2	4808115	4810646	.	2532	11.03	9.38	15.91	9.21
peak1889	chr2	4911045	4913573	.	2529	41.66	47.92	41.6	50.68
peak1890	chr2	4924027	4925474	.	1448	17.15	16.67	24.47	17.28
peak1891	chr2	4942127	4949879	.	7753	94.35	84.38	104	93.3
peak1892	chr2	5065656	5071240	.	5585	49.01	28.13	31.81	26.49
peak1894	chr2	5105199	5107878	.	2680	7.35	13.54	12.24	11.52
peak1895	chr2	5273542	5286849	.	13308	93.13	103.13	84.42	90.99
peak1896	chr2	5330124	5335061	.	4938	25.73	33.33	42.82	26.49
peak1899	chr2	5504648	5507802	.	3155	37.99	39.58	37.93	43.77
peak1900	chr2	5514035	5516205	.	2171	23.28	23.96	37.93	34.55
peak1901	chr2	5554322	5561866	.	7545	129.89	119.79	116.24	137.06
peak1903	chr2	5683922	5691121	.	7200	127.44	138.55	130.92	117.48
peak1904	chr2	5716164	5718255	.	2092	31.86	30.21	39.15	33.4
peak1905	chr2	5733313	5735022	.	1710	11.03	18.75	24.47	8.06
peak1906	chr2	5742194	5744450	.	2257	14.7	16.67	22.02	23.04
peak1907	chr2	5774822	5781962	.	7141	185.03	181.25	192.09	163.56
peak1908	chr2	5792461	5793824	.	1364	20.83	26.04	28.14	26.49
peak1909	chr2	5799820	5801033	.	1214	26.96	26.04	6.12	17.28
peak1910	chr2	6090615	6095971	.	5357	62.49	60.42	50.16	63.35
peak1911	chr2	6197403	6200640	.	3238	36.76	28.13	30.59	33.4
peak1912	chr2	6245228	6247258	.	2031	12.25	8.33	11.01	14.97
peak1914	chr2	6461692	6464197	.	2506	17.15	27.08	18.35	13.82
peak1915	chr2	6474732	6476682	.	1951	41.66	43.75	33.04	35.71
peak1916	chr2	6519572	6521924	.	2353	13.48	13.54	17.13	16.13
peak1918	chr2	6772960	6777493	.	4534	77.2	77.09	101.55	86.38
peak1919	chr2	6840510	6846489	.	5980	69.84	90.63	75.86	72.56
peak1920	chr2	6991948	6997583	.	5636	50.24	32.29	30.59	41.46
peak1921	chr2	7137535	7139722	.	2188	26.96	22.92	26.92	36.86
peak1922	chr2	7213190	7218771	.	5582	23.28	19.79	23.25	17.28
peak1923	chr2	7273106	7279204	.	6099	28.18	32.29	24.47	17.28
peak1924	chr2	7306331	7309203	.	2873	22.06	17.71	20.8	14.97
peak1925	chr2	7338505	7357146	.	18642	50.24	50	63.62	63.35
peak1926	chr2	7361352	7381034	.	19683	56.37	69.79	68.52	63.35
peak1928	chr2	7392653	7553234	.	160582	1079.52	972.94	993.5	1066.57
peak1929	chr2	7556138	7647901	.	91764	916.55	897.94	877.27	985.94
peak1930	chr2	7649696	7711166	.	61471	350.45	351.05	364.61	376.64
peak1931	chr2	7713569	8132167	.	418599	3158.92	2941.74	3164.04	3170.9
peak1932	chr2	8132933	8468636	.	335704	2390.64	2405.27	2480.09	2593.85
peak1933	chr2	8471417	8476575	.	5159	13.48	13.54	19.58	13.82
peak1934	chr2	8478961	8502941	.	23981	124.98	117.71	107.67	123.24
peak1935	chr2	8507555	8514175	.	6621	22.06	23.96	14.68	20.73
peak1936	chr2	8521105	8537913	.	16809	170.32	148.96	159.06	161.25
peak1937	chr2	8541043	8543399	.	2357	3.68	3.13	9.79	5.76
peak1938	chr2	8547125	8558392	.	11268	41.66	31.25	36.71	46.07
peak1939	chr2	8573763	8598731	.	24969	95.58	121.88	115.01	100.21
peak1940	chr2	8651434	8652856	.	1423	6.13	8.33	2.45	5.76
peak1941	chr2	8723335	8725439	.	2105	14.7	11.46	18.35	16.13
peak1942	chr2	8783963	8793727	.	9765	57.59	69.79	62.4	61.05
peak1943	chr2	8838372	8843983	.	5612	73.52	76.04	79.53	67.96
peak1944	chr2	8884585	8888792	.	4208	39.21	22.92	45.27	36.86
peak1945	chr2	8938044	8940713	.	2670	31.86	32.29	41.6	26.49
peak1946	chr2	9015384	9020527	.	5144	46.56	36.46	42.82	35.71
peak1947	chr2	9024794	9028974	.	4181	34.31	27.08	33.04	33.4
peak1948	chr2	9083742	9085555	.	1814	14.7	18.75	19.58	26.49
peak1949	chr2	9108016	9109329	.	1314	3.68	4.17	6.12	3.46
peak1950	chr2	9131048	9133749	.	2702	9.8	17.71	13.46	11.52
peak1952	chr2	9210381	9219115	.	8735	87	61.46	59.95	69.11
peak1953	chr2	9227260	9229694	.	2435	8.58	5.21	8.56	11.52
peak1955	chr2	9505906	9514226	.	8321	87	104.17	66.07	86.38
peak1957	chr2	9537719	9543997	.	6279	39.21	45.83	55.06	40.31
peak1958	chr2	9674184	9680460	.	6277	79.65	90.63	78.31	77.17
peak1959	chr2	9838820	9842143	.	3324	11.03	12.5	15.91	17.28
peak1960	chr2	9957093	9958941	.	1849	3.68	7.29	6.12	8.06
peak1961	chr2	10177367	10183218	.	5852	58.82	78.13	48.94	66.8
peak1962	chr2	10535733	10538649	.	2917	15.93	12.5	15.91	19.58
peak1963	chr2	10548028	10554740	.	6713	71.07	92.71	73.41	69.11
peak1964	chr2	10631445	10636150	.	4706	45.34	48.96	35.48	44.92
peak1966	chr2	10661183	10665164	.	3982	7.35	10.42	6.12	10.37
peak1967	chr2	10678592	10684491	.	5900	58.82	40.63	34.26	39.16
peak1968	chr2	10691642	10697414	.	5773	96.8	92.71	91.76	86.38
peak1969	chr2	10818075	10823916	.	5842	83.32	56.25	52.61	64.5
peak1970	chr2	10887099	10889922	.	2824	29.41	28.13	22.02	23.04
peak1971	chr2	10905287	10911001	.	5715	61.27	54.17	59.95	64.5
peak1972	chr2	10947012	10957233	.	10222	60.04	71.88	52.61	70.26
peak1973	chr2	11021334	11023033	.	1700	4.9	9.38	8.56	4.61
peak1974	chr2	11104386	11107625	.	3240	36.76	32.29	36.71	31.1
peak1975	chr2	11121374	11128245	.	6872	85.77	100	79.53	102.51
peak1976	chr2	11348510	11355349	.	6840	117.63	125	113.79	123.24
peak1977	chr2	11466318	11468568	.	2251	23.28	22.92	19.58	16.13
peak1978	chr2	11541719	11544313	.	2595	12.25	18.75	13.46	18.43
peak1979	chr2	11575510	11581650	.	6141	110.28	126.04	104	112.88
peak1980	chr2	11611569	11616156	.	4588	22.06	21.88	18.35	16.13
peak1981	chr2	11806669	11810862	.	4194	40.44	47.92	45.27	35.71
peak1982	chr2	11814856	11822623	.	7768	74.75	77.09	84.42	67.96
peak1983	chr2	11832866	11838341	.	5476	67.39	59.38	58.73	61.05
peak1985	chr2	11861214	11864894	.	3681	40.44	40.63	62.4	49.53
peak1986	chr2	11874099	11875125	.	1027	9.8	12.5	4.89	3.46
peak1987	chr2	11881785	11884106	.	2322	26.96	29.17	22.02	25.34
peak1988	chr2	11932205	11946451	.	14247	289.18	326.05	264.28	239.57
peak1989	chr2	11974841	11985987	.	11147	106.6	80.21	95.44	93.3
peak1990	chr2	12042988	12046107	.	3120	46.56	36.46	48.94	38.01
peak1991	chr2	12097795	12101817	.	4023	18.38	23.96	28.14	25.34
peak1993	chr2	12161971	12167347	.	5377	60.04	50	47.72	40.31
peak1994	chr2	12267669	12272375	.	4707	20.83	15.63	14.68	27.64
peak1995	chr2	12322553	12323915	.	1363	9.8	4.17	2.45	3.46
peak1997	chr2	12425424	12427972	.	2549	30.63	36.46	34.26	29.95
peak1998	chr2	12464928	12468666	.	3739	56.37	47.92	37.93	47.22
peak1999	chr2	12497670	12503402	.	5733	80.87	59.38	80.75	50.68
peak2000	chr2	12528491	12530514	.	2024	15.93	13.54	14.68	12.67
peak2001	chr2	12550464	12554949	.	4486	12.25	10.42	8.56	8.06
peak2002	chr2	12562422	12578769	.	16348	66.17	69.79	78.31	84.08
peak2003	chr2	12590893	12625721	.	34829	230.36	218.76	221.46	229.21
peak2004	chr2	12628584	12653557	.	24974	180.12	204.17	204.33	203.87
peak2005	chr2	12665499	12672653	.	7155	36.76	47.92	46.49	59.89
peak2006	chr2	12723076	12725307	.	2232	9.8	23.96	14.68	14.97
peak2008	chr2	12939274	12947124	.	7851	79.65	81.25	84.42	67.96
peak2009	chr2	12950439	12954130	.	3692	55.14	47.92	68.52	48.38
peak2010	chr2	13064207	13067940	.	3734	30.63	28.13	13.46	32.25
peak2011	chr2	13157394	13161051	.	3658	46.56	41.67	44.05	57.59
peak2012	chr2	13180470	13181502	.	1033	7.35	9.38	11.01	16.13
peak2013	chr2	13249711	13252551	.	2841	31.86	30.21	31.81	19.58
peak2014	chr2	13373612	13374957	.	1346	17.15	15.63	7.34	10.37
peak2015	chr2	13562397	13568618	.	6222	89.45	82.29	84.42	85.23
peak2016	chr2	13611435	13619432	.	7998	101.7	91.67	72.19	82.93
peak2017	chr2	13620176	13624623	.	4448	14.7	14.58	12.24	10.37
peak2018	chr2	13658167	13664755	.	6589	95.58	79.17	91.76	77.17
peak2020	chr2	13729545	13733281	.	3737	15.93	22.92	8.56	14.97
peak2022	chr2	13824198	13833388	.	9191	137.24	107.29	101.55	123.24
peak2024	chr2	13861885	13868797	.	6913	50.24	64.58	45.27	54.13
peak2025	chr2	13875376	13876400	.	1025	4.9	5.21	3.67	5.76
peak2026	chr2	13907691	13913465	.	5775	69.84	69.79	53.84	51.83
peak2027	chr2	13940524	13953016	.	12493	90.68	97.92	97.88	89.84
peak2028	chr2	13968764	13974215	.	5452	44.11	59.38	48.94	63.35
peak2029	chr2	13977428	13993587	.	16160	64.94	66.67	69.74	74.87
peak2030	chr2	13999046	14003693	.	4648	14.7	19.79	14.68	23.04
peak2031	chr2	14013604	14015374	.	1771	13.48	11.46	13.46	9.21
peak2032	chr2	14029314	14035163	.	5850	95.58	94.79	72.19	82.93
peak2033	chr2	14073523	14074206	.	684	17.15	16.67	12.24	13.82
peak2034	chr2	14079982	14085794	.	5813	79.65	79.17	72.19	70.26
peak2035	chr2	14090766	14099607	.	8842	66.17	65.63	57.51	74.87
peak2036	chr2	14118945	14125065	.	6121	95.58	59.38	78.31	76.02
peak2037	chr2	14282070	14288759	.	6690	74.75	89.59	108.89	89.84
peak2038	chr2	14296321	14302474	.	6154	84.55	79.17	72.19	81.78
peak2039	chr2	14345545	14350633	.	5089	63.72	64.58	58.73	54.13
peak2040	chr2	14354862	14364756	.	9895	71.07	66.67	69.74	82.93
peak2041	chr2	14370736	14388548	.	17813	155.62	181.25	172.52	176.23
peak2042	chr2	14401942	14404315	.	2374	19.61	19.79	23.25	16.13
peak2043	chr2	14412055	14419931	.	7877	47.79	42.71	40.38	47.22
peak2044	chr2	14437075	14450884	.	13810	55.14	78.13	67.29	79.47
peak2045	chr2	14458168	14460395	.	2228	8.58	6.25	4.89	6.91
peak2046	chr2	14470859	14472277	.	1419	7.35	4.17	3.67	6.91
peak2047	chr2	14487278	14492819	.	5542	35.53	31.25	39.15	40.31
peak2048	chr2	14517762	14521907	.	4146	19.61	23.96	15.91	33.4
peak2049	chr2	14557424	14562253	.	4830	25.73	31.25	44.05	32.25
peak2050	chr2	14581369	14584907	.	3539	6.13	13.54	9.79	12.67
peak2051	chr2	14727489	14733408	.	5920	87	62.5	81.98	67.96
peak2052	chr2	14918512	14924219	.	5708	87	77.09	66.07	62.2
peak2053	chr2	14978579	14980804	.	2226	29.41	40.63	26.92	26.49
peak2054	chr2	15018461	15025760	.	7300	68.62	88.54	48.94	70.26
peak2055	chr2	15082771	15086110	.	3340	19.61	13.54	13.46	11.52
peak2056	chr2	15114988	15123583	.	8596	74.75	89.59	80.75	97.9
peak2057	chr2	15128296	15137673	.	9378	18.38	16.67	25.69	24.19
peak2058	chr2	15148403	15156756	.	8354	17.15	25	26.92	23.04
peak2059	chr2	15187293	15258113	.	70821	420.29	425.01	392.75	443.44
peak2060	chr2	15269416	15849462	.	580047	4026.46	3754.26	4078.02	4026.69
peak2061	chr2	15852440	15868284	.	15845	120.08	116.67	104	131.31
peak2062	chr2	15874167	15876353	.	2187	12.25	7.29	29.36	17.28
peak2063	chr2	15877329	15882072	.	4744	24.51	30.21	26.92	25.34
peak2064	chr2	15883660	15896235	.	12576	75.97	63.54	86.87	79.47
peak2065	chr2	15910609	16007609	.	97001	632.27	655.23	661.93	603.54
peak2066	chr2	16009555	16034902	.	25348	174	177.09	205.55	181.98
peak2067	chr2	16036070	16074354	.	38285	194.83	193.75	210.45	226.9
peak2068	chr2	16077377	16096897	.	19521	142.14	127.09	122.35	127.85
peak2069	chr2	16099866	16112805	.	12940	154.39	129.17	132.14	140.52
peak2070	chr2	16125455	16134773	.	9319	30.63	41.67	36.71	29.95
peak2071	chr2	16175696	16183402	.	7707	36.76	23.96	35.48	27.64
peak2072	chr2	16186213	16198790	.	12578	67.39	106.25	146.82	110.57
peak2073	chr2	16202689	16206014	.	3326	15.93	16.67	20.8	18.43
peak2074	chr2	16221106	16225768	.	4663	23.28	17.71	23.25	14.97
peak2075	chr2	16261299	16276617	.	15319	158.07	138.55	130.92	125.55
peak2076	chr2	16289329	16293292	.	3964	19.61	20.83	15.91	12.67
peak2077	chr2	16317602	16327777	.	10176	96.8	91.67	90.54	100.21
peak2078	chr2	16375431	16382465	.	7035	99.25	80.21	86.87	102.51
peak2079	chr2	16431884	16438342	.	6459	80.87	64.58	73.41	100.21
peak2080	chr2	16581142	16586089	.	4948	63.72	66.67	86.87	94.45
peak2081	chr2	16621064	16628573	.	7510	110.28	109.38	118.68	112.88
peak2082	chr2	16762214	16770391	.	8178	115.18	83.34	112.56	108.27
peak2083	chr2	16780206	16790944	.	10739	105.38	107.29	106.45	112.88
peak2084	chr2	16888528	16905306	.	16779	162.97	167.71	187.2	141.67
peak2085	chr2	16942850	16950535	.	7686	75.97	54.17	68.52	73.72
peak2086	chr2	16961948	16966121	.	4174	20.83	13.54	26.92	11.52
peak2087	chr2	16984757	16990821	.	6065	36.76	27.08	37.93	36.86
peak2088	chr2	16998055	17007853	.	9799	44.11	45.83	50.16	58.74
peak2089	chr2	17030158	17054183	.	24026	162.97	185.42	176.19	190.05
peak2090	chr2	17055973	17078901	.	22929	292.86	303.13	260.61	272.98
peak2091	chr2	17080661	17090895	.	10235	77.2	89.59	99.11	79.47
peak2092	chr2	17093943	17101078	.	7136	42.89	57.29	72.19	57.59
peak2093	chr2	17115974	17131945	.	15972	159.29	135.42	146.82	125.55
peak2094	chr2	17141094	17150520	.	9427	28.18	36.46	31.81	43.77
peak2095	chr2	17175511	17179319	.	3809	34.31	26.04	34.26	29.95
peak2096	chr2	17220365	17226773	.	6409	25.73	23.96	24.47	23.04
peak2097	chr2	17271476	17277383	.	5908	83.32	85.42	72.19	62.2
peak2098	chr2	17317997	17323684	.	5688	62.49	62.5	63.62	73.72
peak2100	chr2	17383075	17385133	.	2059	20.83	22.92	19.58	10.37
peak2101	chr2	17472542	17473984	.	1443	2.45	5.21	14.68	9.21
peak2102	chr2	17486565	17492322	.	5758	90.68	67.71	78.31	63.35
peak2104	chr2	17576620	17579434	.	2815	11.03	15.63	19.58	17.28
peak2105	chr2	17612470	17618580	.	6111	78.42	91.67	95.44	92.14
peak2106	chr2	17632923	17635163	.	2241	18.38	16.67	13.46	16.13
peak2107	chr2	17652112	17653624	.	1513	20.83	21.88	18.35	21.88
peak2108	chr2	17747488	17752674	.	5187	87	94.79	95.44	94.45
peak2109	chr2	17761133	17763932	.	2800	50.24	39.58	33.04	34.55
peak2110	chr2	17800321	17807604	.	7284	52.69	42.71	48.94	52.98
peak2111	chr2	17832093	17833536	.	1444	28.18	16.67	29.36	9.21
peak2112	chr2	17891977	17894711	.	2735	26.96	15.63	14.68	19.58
peak2113	chr2	17954274	17959249	.	4976	23.28	31.25	25.69	39.16
peak2114	chr2	17983093	17986456	.	3364	11.03	14.58	19.58	16.13
peak2115	chr2	18017145	18019585	.	2441	30.63	27.08	28.14	25.34
peak2117	chr2	18188916	18191027	.	2112	11.03	27.08	24.47	14.97
peak2118	chr2	18250201	18259376	.	9176	106.6	93.75	94.21	80.63
peak2119	chr2	18268836	18280689	.	11854	74.75	79.17	62.4	84.08
peak2120	chr2	18319471	18325481	.	6011	84.55	105.21	97.88	101.36
peak2121	chr2	18328398	18331488	.	3091	40.44	32.29	50.16	36.86
peak2122	chr2	18354113	18356796	.	2684	6.13	4.17	7.34	4.61
peak2123	chr2	18365225	18370308	.	5084	31.86	23.96	30.59	20.73
peak2124	chr2	18408829	18412542	.	3714	8.58	10.42	13.46	16.13
peak2125	chr2	18454757	18463605	.	8849	57.59	55.21	47.72	42.62
peak2126	chr2	18471882	18474787	.	2906	11.03	7.29	4.89	10.37
peak2127	chr2	18475573	18487457	.	11885	129.89	126.04	145.6	126.7
peak2129	chr2	18526752	18531957	.	5206	42.89	32.29	46.49	52.98
peak2130	chr2	18550363	18556052	.	5690	71.07	63.54	77.08	69.11
peak2131	chr2	18559750	18561137	.	1388	6.13	3.13	4.89	3.46
peak2133	chr2	18878972	18882955	.	3984	56.37	56.25	51.39	61.05
