peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K4me3_Rep1_S5	Arm_P14_Day30_H3K4me3_Rep2_S6	Arm_P14_Day30_H3K4me3_Rep3_S7	Arm_P14_Day30_H3K4me3_Rep4_S8
peak10496	chr4	43957268	43960902	.	3635	1219.86	1226.41	1211.96	1094.09
peak10497	chr4	43964037	43966877	.	2841	564.47	579.33	594.24	573.3
peak10498	chr4	43970380	43970778	.	399	49.95	60.13	46.97	39.65
peak10499	chr4	43971619	43974304	.	2686	343.68	341.33	381.86	311.83
peak10500	chr4	43981363	43983056	.	1694	161.85	161.77	140.9	174.67
peak10501	chr4	44011803	44015461	.	3659	813.24	838.5	829.07	777.97
peak10502	chr4	44021686	44023686	.	2001	554.48	536.13	540.12	467.21
peak10504	chr4	44043514	44045832	.	2319	109.9	101.64	107.21	115.73
peak10505	chr4	44059214	44060459	.	1246	34.97	56.75	43.9	54.65
peak10506	chr4	44064816	44066326	.	1511	292.73	248.16	234.84	280.76
peak10507	chr4	44070903	44073560	.	2658	691.36	691.97	683.07	684.74
peak10508	chr4	44083484	44085002	.	1519	93.91	85.54	99.04	103.94
peak10509	chr4	44097392	44099293	.	1902	47.96	52.51	62.28	49.29
peak10510	chr4	44105075	44107505	.	2431	178.83	203.27	184.81	200.39
peak10511	chr4	44113189	44115163	.	1975	55.95	83	71.47	80.37
peak10512	chr4	44159240	44160516	.	1277	60.94	81.31	71.47	84.66
peak10513	chr4	44164484	44169429	.	4946	898.16	875.77	899.53	884.06
peak10514	chr4	44169858	44170603	.	746	79.93	87.24	76.58	92.16
peak10515	chr4	44192577	44194034	.	1458	79.93	77.07	75.56	66.44
peak10517	chr4	44231796	44235290	.	3495	476.56	439.58	466.61	436.13
peak10518	chr4	44270214	44272185	.	1972	253.76	244.77	272.61	246.46
peak10519	chr4	44300176	44302458	.	2283	248.77	242.23	275.68	251.82
peak10520	chr4	44310002	44311352	.	1351	14.99	32.18	25.53	33.22
peak10523	chr4	44624068	44625744	.	1677	149.86	164.31	150.09	123.23
peak10524	chr4	44662659	44665415	.	2757	134.87	118.58	126.61	144.66
peak10525	chr4	44671483	44673623	.	2141	101.91	129.59	136.82	116.8
peak10526	chr4	44674396	44675532	.	1137	93.91	91.47	79.64	84.66
peak10527	chr4	44701971	44705280	.	3310	179.83	213.44	205.23	237.89
peak10529	chr4	44755364	44758176	.	2813	733.32	694.52	695.32	610.8
peak10530	chr4	44765088	44766950	.	1863	57.95	66.06	60.24	69.65
peak10531	chr4	44793969	44795059	.	1091	40.96	50.82	54.11	55.72
peak10532	chr4	44840442	44842424	.	1983	79.93	95.71	98.02	106.09
peak10535	chr4	44961964	44963747	.	1784	165.85	154.15	173.57	177.88
peak10536	chr4	44973297	44975197	.	1901	64.94	63.52	86.79	53.58
peak10537	chr4	44980772	44982569	.	1798	337.69	327.78	319.58	286.11
peak10538	chr4	45010666	45013726	.	3061	1053.02	1046.01	1070.04	978.36
peak10539	chr4	45017991	45020168	.	2178	433.6	423.49	445.17	403.99
peak10540	chr4	45083004	45085416	.	2413	454.58	459.9	442.1	442.56
peak10541	chr4	45106441	45108879	.	2439	502.53	484.47	495.2	430.78
peak10542	chr4	45141718	45143266	.	1549	50.95	50.82	55.14	49.29
peak10544	chr4	45183335	45186383	.	3049	162.85	177.02	183.78	210.03
peak10546	chr4	45286138	45288774	.	2637	53.95	61.83	58.2	56.79
peak10547	chr4	45296563	45298051	.	1489	172.84	176.17	179.7	198.24
peak10548	chr4	45318976	45321338	.	2363	419.61	410.78	406.37	392.2
peak10550	chr4	45341431	45344122	.	2692	533.5	568.32	566.67	540.08
peak10552	chr4	45395692	45397097	.	1406	153.86	148.22	172.55	143.59
peak10553	chr4	45401927	45404220	.	2294	607.43	597.96	608.53	556.15
peak10554	chr4	45407269	45409987	.	2719	663.38	684.35	674.9	641.88
peak10556	chr4	45513325	45514975	.	1651	79.93	72.84	73.51	91.08
peak10557	chr4	45528868	45532845	.	3978	410.62	425.18	421.68	436.13
peak10558	chr4	45654044	45655278	.	1235	13.99	8.47	8.17	18.22
peak10560	chr4	45763322	45766628	.	3307	129.88	107.57	114.36	114.66
peak10561	chr4	45794673	45796580	.	1908	115.89	118.58	112.31	109.3
peak10562	chr4	45797882	45800153	.	2272	346.68	360.81	380.84	362.2
peak10563	chr4	45819107	45820711	.	1605	27.97	26.26	22.46	31.08
peak10564	chr4	45889271	45890736	.	1466	71.93	81.31	70.45	84.66
peak10565	chr4	45941186	45942259	.	1074	41.96	37.27	43.9	41.79
peak10566	chr4	45948481	45951106	.	2626	118.89	123.66	106.19	123.23
peak10567	chr4	45970855	45974020	.	3166	539.5	581.87	535.02	573.3
peak10568	chr4	46038073	46041143	.	3071	148.86	154.15	165.41	177.88
peak10570	chr4	46137473	46141496	.	4024	827.23	898.64	881.15	820.83
peak10571	chr4	46151054	46152912	.	1859	73.93	91.47	81.68	75.01
peak10573	chr4	46181896	46183562	.	1667	24.98	23.72	32.67	27.86
peak10574	chr4	46192941	46193779	.	839	59.94	60.98	43.9	64.3
peak10575	chr4	46194900	46197217	.	2318	435.59	437.04	418.62	375.05
peak10576	chr4	46201745	46204206	.	2462	95.91	128.74	99.04	111.44
peak10577	chr4	46266148	46268589	.	2442	28.97	21.17	29.61	32.15
peak10578	chr4	46303910	46307125	.	3216	359.67	321.85	374.72	357.91
peak10579	chr4	46341910	46346197	.	4288	312.71	303.22	276.7	277.54
peak10580	chr4	46371649	46373782	.	2134	59.94	60.13	63.3	79.3
peak10582	chr4	46388186	46391203	.	3018	752.3	668.26	754.54	657.95
peak10583	chr4	46403212	46405061	.	1850	189.82	181.25	190.93	181.1
peak10584	chr4	46411219	46412526	.	1308	36.97	44.89	52.07	58.94
peak10586	chr4	46442206	46443390	.	1185	78.93	90.63	85.77	79.3
peak10587	chr4	46449918	46451733	.	1816	211.8	215.13	223.61	213.25
peak10588	chr4	46452356	46455207	.	2852	515.52	510.72	511.53	480.07
peak10589	chr4	46456929	46457552	.	624	71.93	79.62	81.68	79.3
peak10590	chr4	46485158	46486434	.	1277	220.79	217.67	223.61	195.03
peak10591	chr4	46488833	46491101	.	2269	490.54	460.75	452.32	439.35
peak10593	chr4	46506370	46508878	.	2509	198.81	207.51	207.27	190.74
peak10594	chr4	46524953	46528457	.	3505	337.69	352.34	356.34	339.69
peak10595	chr4	46533695	46536657	.	2963	750.3	679.27	710.64	617.23
peak10597	chr4	46553040	46557784	.	4745	137.87	128.74	134.78	126.45
peak10598	chr4	46560039	46561025	.	987	36.97	40.65	38.8	45.01
peak10599	chr4	46563909	46564355	.	447	43.96	52.51	40.84	50.36
peak10600	chr4	46565034	46566594	.	1561	205.81	204.97	207.27	223.96
peak10601	chr4	46566936	46568904	.	1969	217.8	224.45	232.79	198.24
peak10602	chr4	46573798	46576503	.	2706	818.24	880.85	780.07	770.47
peak10603	chr4	46577643	46582307	.	4665	1246.84	1194.23	1286.49	1135.88
peak10604	chr4	46582617	46585425	.	2809	996.07	1039.23	1034.3	960.14
peak10605	chr4	46591966	46593049	.	1084	115.89	136.36	117.42	120.02
peak10606	chr4	46597051	46602797	.	5747	1029.04	976.56	944.45	967.64
peak10608	chr4	46617360	46619035	.	1676	68.94	79.62	75.56	69.65
peak10610	chr4	46640507	46642332	.	1826	90.92	104.18	104.14	93.23
peak10611	chr4	46649169	46652270	.	3102	546.49	559	583.01	531.51
peak10612	chr4	46664568	46666113	.	1546	60.94	77.92	56.16	57.87
peak10613	chr4	46752109	46753399	.	1291	64.94	55.9	52.07	65.37
peak10616	chr4	46843415	46845352	.	1938	12.99	20.33	23.48	18.22
peak10617	chr4	46866521	46868891	.	2371	42.96	45.74	40.84	52.51
peak10618	chr4	46988693	46991176	.	2484	22.98	38.11	33.69	32.15
peak10620	chr4	47000473	47002062	.	1590	24.98	32.18	23.48	23.57
peak10621	chr4	47010086	47011790	.	1705	251.77	254.09	261.38	216.46
peak10623	chr4	47055976	47059367	.	3392	192.82	234.61	203.18	229.32
peak10624	chr4	47090570	47093430	.	2861	505.53	494.63	515.62	451.14
peak10629	chr4	47287406	47289299	.	1894	38.96	36.42	27.57	48.22
peak10630	chr4	47300588	47301258	.	671	64.94	66.06	69.43	61.08
peak10631	chr4	47301979	47304160	.	2182	443.59	368.43	368.59	386.84
peak10632	chr4	47308844	47311536	.	2693	258.76	243.08	221.56	247.54
peak10633	chr4	47319192	47320750	.	1559	90.92	78.77	85.77	79.3
peak10635	chr4	47351257	47355248	.	3992	753.3	820.71	798.44	726.53
peak10637	chr4	47382205	47383965	.	1761	61.94	59.29	47.99	70.72
peak10638	chr4	47436832	47438738	.	1907	124.88	138.9	126.61	140.38
peak10639	chr4	47473000	47476328	.	3329	725.32	664.87	678.98	661.17
peak10640	chr4	47602398	47604713	.	2316	28.97	36.42	35.74	34.29
peak10643	chr4	47798439	47800270	.	1832	310.71	357.42	320.6	340.76
peak10644	chr4	47818683	47820889	.	2207	76.93	71.15	73.51	106.09
peak10645	chr4	47947087	47948758	.	1672	129.88	125.35	112.31	139.31
peak10646	chr4	47964228	47965587	.	1360	28.97	30.49	21.44	26.79
peak10647	chr4	48011440	48013132	.	1693	282.74	293.05	293.03	275.4
peak10648	chr4	48033735	48035637	.	1903	277.74	260.02	253.21	257.18
peak10649	chr4	48039191	48040441	.	1251	331.69	345.56	311.41	292.54
peak10650	chr4	48042351	48049010	.	6660	1819.31	1793.04	1743.92	1703.82
peak10651	chr4	48074120	48076172	.	2053	408.62	374.36	330.81	362.2
peak10654	chr4	48108316	48109700	.	1385	105.9	107.57	110.27	121.09
peak10655	chr4	48123779	48126703	.	2925	515.52	534.44	488.05	494
peak10656	chr4	48242362	48245683	.	3322	241.77	282.89	264.45	266.82
peak10657	chr4	48252423	48254480	.	2058	140.87	138.06	148.05	127.52
peak10658	chr4	48267323	48268857	.	1535	136.87	133.82	126.61	144.66
peak10659	chr4	48272051	48274408	.	2358	174.84	164.31	168.47	170.38
peak10660	chr4	48276510	48277425	.	916	87.92	100.79	121.5	130.73
peak10661	chr4	48278042	48280771	.	2730	701.35	674.19	627.93	624.73
peak10663	chr4	48436344	48438790	.	2447	144.87	158.38	165.41	160.74
peak10664	chr4	48470677	48474266	.	3590	1071	976.56	1014.9	930.14
peak10665	chr4	48538762	48541567	.	2806	41.96	46.58	53.09	47.15
peak10666	chr4	48552959	48554710	.	1752	38.96	28.8	32.67	41.79
peak10667	chr4	48582710	48586466	.	3757	45.96	50.82	62.28	67.51
peak10670	chr4	49519605	49522410	.	2806	682.36	642.85	628.95	579.73
peak10671	chr4	49595305	49599134	.	3830	174.84	176.17	166.43	226.1
peak10672	chr4	49626709	49627370	.	662	44.96	49.97	36.76	35.36
peak10673	chr4	49630971	49633350	.	2380	585.45	560.69	506.43	522.93
peak10675	chr4	52437952	52440570	.	2619	655.39	616.59	680	612.95
peak10676	chr4	53010996	53013789	.	2794	435.59	421.79	406.37	390.06
peak10677	chr4	53157838	53161059	.	3222	113.89	160.08	155.2	142.52
peak10678	chr4	53186667	53188108	.	1442	10.99	27.1	8.17	23.57
peak10679	chr4	53195499	53196808	.	1310	51.95	64.37	49.01	43.93
peak10680	chr4	53216992	53218866	.	1875	172.84	183.79	192.97	192.89
peak10681	chr4	53227140	53228521	.	1382	40.96	61.83	42.88	67.51
peak10683	chr4	53277346	53279116	.	1771	28.97	19.48	36.76	27.86
peak10684	chr4	53315929	53317222	.	1294	3	8.47	6.13	10.72
peak10687	chr4	53439091	53442554	.	3464	375.65	396.38	403.31	418.99
peak10688	chr4	53490352	53492357	.	2006	70.93	91.47	79.64	75.01
peak10689	chr4	53512122	53514771	.	2650	58.95	65.22	67.39	85.73
peak10690	chr4	53629812	53633064	.	3253	94.91	106.72	107.21	135.02
peak10691	chr4	53713448	53715546	.	2099	393.63	368.43	393.1	373.98
peak10692	chr4	53779100	53780647	.	1548	77.93	80.46	82.7	80.37
peak10694	chr4	53825273	53827626	.	2354	594.45	575.94	559.52	515.43
peak10696	chr4	53858873	53860800	.	1928	62.94	52.51	44.93	46.08
peak10698	chr4	53914846	53916510	.	1665	148.86	123.66	119.46	147.88
peak10699	chr4	53919252	53921352	.	2101	122.89	154.15	149.07	146.81
peak10700	chr4	53930597	53933519	.	2923	148.86	133.82	130.69	159.67
peak10702	chr4	55341451	55344271	.	2821	74.93	88.93	78.62	76.08
peak10703	chr4	55348886	55351828	.	2943	645.4	670.8	655.5	624.73
peak10704	chr4	55353927	55354713	.	787	63.94	69.45	69.43	58.94
peak10705	chr4	55355324	55357495	.	2172	269.75	231.22	227.69	277.54
peak10707	chr4	55397491	55399174	.	1684	322.7	292.2	319.58	274.33
peak10708	chr4	55419441	55422318	.	2878	84.92	83.85	87.81	81.44
peak10709	chr4	55441653	55444040	.	2388	352.67	355.73	292.01	319.33
peak10710	chr4	55488535	55490421	.	1887	373.65	371.82	365.53	367.55
peak10711	chr4	55513758	55516619	.	2862	212.8	218.52	243	226.1
peak10713	chr4	55530046	55533950	.	3905	892.17	892.71	867.87	964.43
peak10715	chr4	55650472	55652666	.	2195	171.84	166.01	157.24	153.24
peak10717	chr4	56113391	56114830	.	1440	72.93	72.84	61.26	56.79
peak10719	chr4	56221416	56223174	.	1759	290.73	301.52	302.22	289.33
peak10720	chr4	56618381	56620277	.	1897	88.92	91.47	88.83	97.51
peak10721	chr4	56801024	56803728	.	2705	528.51	501.41	511.53	474.71
peak10722	chr4	56830225	56832100	.	1876	50.95	38.11	43.9	52.51
peak10723	chr4	56863659	56866374	.	2716	535.5	575.94	551.35	514.36
peak10724	chr4	56892351	56893721	.	1371	27.97	28.8	35.74	41.79
peak10725	chr4	56914878	56917036	.	2159	36.97	34.73	38.8	50.36
peak10726	chr4	56930498	56932692	.	2195	65.94	75.38	66.37	67.51
peak10728	chr4	56945555	56947975	.	2421	530.51	456.52	512.56	472.57
peak10730	chr4	56988915	56991612	.	2698	32.97	36.42	29.61	36.43
peak10731	chr4	57027025	57028972	.	1948	199.81	156.69	198.08	177.88
peak10733	chr4	57055006	57056551	.	1546	13.99	15.25	17.36	26.79
peak10734	chr4	57063426	57065926	.	2501	28.97	33.88	28.59	31.08
peak10735	chr4	57090589	57091983	.	1395	23.98	19.48	20.42	16.07
peak10736	chr4	57141098	57144932	.	3835	179.83	186.33	188.89	169.31
peak10738	chr4	57278459	57279958	.	1500	68.94	83	74.54	63.22
peak10739	chr4	57299245	57302594	.	3350	860.2	839.35	805.59	801.55
peak10740	chr4	57305843	57309358	.	3516	391.64	369.28	411.47	340.76
peak10742	chr4	57433630	57435882	.	2253	33.97	37.27	28.59	39.65
peak10743	chr4	57637923	57638762	.	840	5.99	7.62	7.15	7.5
peak10744	chr4	57639704	57641198	.	1495	24.98	32.18	28.59	32.15
peak10745	chr4	57655622	57657227	.	1606	11.99	7.62	8.17	11.79
peak10746	chr4	57673068	57674106	.	1039	25.98	28.8	20.42	32.15
peak10747	chr4	57674749	57676110	.	1362	36.97	47.43	42.88	39.65
peak10749	chr4	57724541	57726307	.	1767	15.99	32.18	37.78	26.79
peak10750	chr4	57730370	57732065	.	1696	201.81	204.97	198.08	186.46
peak10751	chr4	57781700	57783897	.	2198	413.61	400.62	384.93	375.05
peak10752	chr4	57784541	57785308	.	768	31.97	33.03	32.67	24.65
peak10753	chr4	57797304	57798919	.	1616	30.97	36.42	30.63	33.22
peak10754	chr4	57812516	57814582	.	2067	69.93	55.9	51.05	58.94
peak10755	chr4	57821450	57823140	.	1691	19.98	19.48	26.55	28.93
peak10756	chr4	57830798	57835034	.	4237	152.86	145.68	138.86	144.66
peak10758	chr4	57866363	57868262	.	1900	50.95	60.98	60.24	60.01
peak10762	chr4	57896060	57897683	.	1624	21.98	31.34	29.61	37.51
peak10764	chr4	57903958	57905174	.	1217	26.97	33.88	35.74	33.22
peak10765	chr4	57914543	57917433	.	2891	219.8	246.47	221.56	210.03
peak10767	chr4	57953427	57958587	.	5161	1097.98	1092.59	1070.04	1033.01
peak10768	chr4	58034177	58035481	.	1305	39.96	41.5	38.8	50.36
peak10769	chr4	58049729	58051372	.	1644	27.97	19.48	29.61	25.72
peak10770	chr4	58079734	58081914	.	2181	40.96	45.74	42.88	49.29
peak10771	chr4	58085615	58087474	.	1860	39.96	43.2	61.26	50.36
peak10775	chr4	58552026	58553780	.	1755	15.99	21.17	16.34	27.86
peak10776	chr4	58897753	58899994	.	2242	134.87	133.82	132.73	112.52
peak10777	chr4	58910369	58913638	.	3270	590.45	570.01	611.6	541.15
peak10778	chr4	58924270	58926748	.	2479	67.94	72.84	95.98	83.58
peak10779	chr4	58934494	58935771	.	1278	54.95	68.6	49.01	63.22
peak10780	chr4	58942957	58945340	.	2384	398.63	399.77	418.62	433.99
peak10782	chr4	58985142	58988072	.	2931	417.61	418.4	400.24	405.06
peak10783	chr4	59002652	59004580	.	1929	185.83	220.21	224.63	200.39
peak10784	chr4	59008650	59010523	.	1874	641.4	607.28	566.67	606.52
peak10785	chr4	59034500	59037320	.	2821	326.7	326.08	346.13	346.12
peak10786	chr4	59083735	59085204	.	1470	66.94	65.22	78.62	69.65
peak10787	chr4	59093052	59095486	.	2435	116.89	103.33	117.42	123.23
peak10791	chr4	59166921	59168326	.	1406	32.97	27.1	31.65	36.43
peak10793	chr4	59188519	59189083	.	565	140.87	124.5	117.42	103.94
peak10794	chr4	59189714	59194933	.	5220	1668.45	1641.43	1600.97	1506.65
peak10795	chr4	59195408	59196567	.	1160	371.65	333.71	313.46	332.19
peak10796	chr4	59203955	59206307	.	2353	503.53	517.5	529.91	494
peak10797	chr4	59213892	59215329	.	1438	67.94	55.9	53.09	70.72
peak10798	chr4	59223214	59225754	.	2541	94.91	110.95	104.14	102.87
peak10799	chr4	59230388	59232568	.	2181	208.81	197.34	181.74	201.46
peak10801	chr4	59243435	59244872	.	1438	86.92	69.45	88.83	76.08
peak10802	chr4	59252257	59255120	.	2864	320.7	269.34	292.01	285.04
peak10803	chr4	59259384	59261874	.	2491	314.71	336.25	348.17	328.98
peak10804	chr4	59264123	59266172	.	2050	350.67	348.95	331.83	352.55
peak10805	chr4	59273164	59274550	.	1387	137.87	118.58	137.84	101.8
peak10806	chr4	59275072	59276212	.	1141	101.91	139.75	110.27	112.52
peak10807	chr4	59278126	59279195	.	1070	129.88	107.57	105.17	123.23
peak10808	chr4	59280620	59281916	.	1297	98.91	94.01	84.75	87.87
peak10809	chr4	59286582	59287741	.	1160	36.97	41.5	41.86	25.72
peak10810	chr4	59288301	59289557	.	1257	10.99	11.01	16.34	11.79
peak10811	chr4	59289999	59291674	.	1676	23.98	20.33	15.32	10.72
peak10812	chr4	59294403	59296627	.	2225	201.81	192.26	204.21	180.03
peak10813	chr4	59298352	59300424	.	2073	36.97	55.05	47.99	56.79
peak10814	chr4	59318338	59320230	.	1893	74.93	76.23	74.54	88.94
peak10815	chr4	59329844	59332435	.	2592	359.67	349.8	356.34	350.41
peak10816	chr4	59334127	59334923	.	797	98.91	110.95	97	113.59
peak10817	chr4	59336678	59339240	.	2563	369.66	363.35	337.96	352.55
peak10818	chr4	59339817	59341064	.	1248	103.9	87.24	90.87	109.3
peak10819	chr4	59360464	59361722	.	1259	56.95	62.68	73.51	75.01
peak10820	chr4	59365620	59367034	.	1415	167.84	199.88	184.81	155.38
peak10821	chr4	59436908	59439813	.	2906	194.82	193.96	215.44	197.17
peak10822	chr4	59505514	59507995	.	2482	74.93	70.3	77.6	69.65
peak10823	chr4	59530107	59532765	.	2659	222.79	230.38	214.42	251.82
peak10824	chr4	59537355	59539074	.	1720	95.91	101.64	131.71	133.95
peak10825	chr4	59544689	59550603	.	5915	1349.74	1341.6	1344.69	1274.11
peak10827	chr4	59568812	59570320	.	1509	54.95	62.68	70.45	78.23
peak10828	chr4	59580199	59582919	.	2721	841.22	756.34	813.76	686.89
peak10829	chr4	59586203	59586835	.	633	33.97	27.1	34.71	34.29
peak10831	chr4	59625224	59628690	.	3467	398.63	440.42	424.75	443.64
peak10832	chr4	59674879	59676730	.	1852	107.9	130.43	141.92	142.52
peak10833	chr4	59682120	59684649	.	2530	40.96	53.36	60.24	67.51
peak10835	chr4	59727642	59729676	.	2035	31.97	40.65	43.9	47.15
peak10836	chr4	59781917	59784301	.	2385	427.6	433.65	421.68	428.63
peak10837	chr4	59788646	59791130	.	2485	185.83	198.19	167.45	175.74
peak10838	chr4	59804985	59807727	.	2743	584.46	543.75	563.61	549.72
peak10840	chr4	59824392	59825743	.	1352	20.98	29.64	37.78	20.36
peak10844	chr4	62285397	62287895	.	2499	359.67	373.51	356.34	375.05
peak10846	chr4	62359168	62362195	.	3028	741.31	730.94	682.05	639.74
peak10847	chr4	62367129	62368574	.	1446	57.95	75.38	74.54	79.3
peak10848	chr4	62369425	62371671	.	2247	89.92	88.93	80.66	97.51
peak10849	chr4	62407126	62410084	.	2959	910.15	849.51	898.5	797.26
peak10850	chr4	62454876	62457981	.	3106	485.55	532.74	483.97	477.93
peak10851	chr4	62469712	62471510	.	1799	106.9	113.49	124.57	126.45
peak10852	chr4	62475294	62476694	.	1401	285.73	232.07	245.05	220.75
peak10853	chr4	62479180	62481978	.	2799	362.66	346.41	333.88	345.05
peak10854	chr4	62501198	62503314	.	2117	375.65	361.66	379.82	366.48
peak10855	chr4	62517300	62520749	.	3450	821.24	787.68	794.36	768.33
peak10856	chr4	62524464	62526103	.	1640	293.73	282.89	253.21	293.61
peak10857	chr4	62551525	62553113	.	1589	67.94	89.78	74.54	84.66
peak10858	chr4	62557088	62558107	.	1020	36.97	35.57	46.97	41.79
peak10859	chr4	62561002	62562923	.	1922	164.85	184.64	173.57	177.88
peak10860	chr4	62567010	62569104	.	2095	45.96	38.11	55.14	42.86
peak10861	chr4	62582592	62584891	.	2300	294.73	305.76	278.74	277.54
peak10862	chr4	62586710	62587606	.	897	58.95	70.3	64.32	52.51
peak10863	chr4	62590991	62594748	.	3758	388.64	365.89	425.77	369.7
peak10866	chr4	62618963	62620295	.	1333	16.98	28.8	27.57	20.36
peak10867	chr4	62629410	62630970	.	1561	423.61	472.61	434.96	402.92
peak10868	chr4	62633741	62638875	.	5135	1732.39	1691.4	1615.27	1519.51
peak10870	chr4	62660714	62662472	.	1759	278.74	235.46	265.47	279.68
peak10871	chr4	62662647	62664720	.	2074	186.83	200.73	209.31	186.46
peak10872	chr4	62670888	62674482	.	3595	124.88	145.68	134.78	148.95
peak10873	chr4	62678841	62679862	.	1022	76.93	94.01	109.25	105.02
peak10874	chr4	62680990	62682164	.	1175	226.79	204.97	212.37	205.74
peak10875	chr4	62684442	62687286	.	2845	330.69	352.34	327.75	327.9
peak10876	chr4	62694882	62696585	.	1704	26.97	38.96	43.9	47.15
peak10878	chr4	62755939	62757880	.	1942	300.72	339.63	320.6	293.61
peak10880	chr4	62780132	62782183	.	2052	463.57	468.37	498.26	451.14
peak10881	chr4	62786183	62788702	.	2520	163.85	170.24	180.72	160.74
peak10882	chr4	62795105	62796596	.	1492	70.93	70.3	74.54	70.72
peak10883	chr4	62805554	62807704	.	2151	236.78	217.67	257.3	241.11
peak10884	chr4	62812309	62813913	.	1605	83.92	75.38	76.58	75.01
peak10886	chr4	62831888	62833957	.	2070	66.94	64.37	46.97	75.01
peak10887	chr4	62963520	62965132	.	1613	92.91	110.11	100.06	106.09
peak10888	chr4	62965747	62967375	.	1629	109.9	88.93	119.46	93.23
peak10889	chr4	62969097	62970570	.	1474	84.92	66.91	67.39	62.15
