peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K27me3_Rep1_S7	Arm_P14_Day30_H3K27me3_Rep2_S8	Arm_P14_Day30_H3K27me3_Rep3_S3	Arm_P14_Day30_H3K27me3_Rep4_S4
peak1881	chr1	170972663	171037595	.	64933	2754.06	2834.1	2841.35	2811.13
peak1882	chr1	171042093	171127343	.	85251	5963.14	5949.78	6183.65	6055.61
peak1883	chr1	171150703	171181759	.	31057	2424.36	2435.06	2457.22	2436.45
peak1884	chr1	171191234	171216443	.	25210	3041.11	3127.32	3246.27	3083.9
peak1885	chr1	171246815	171270302	.	23488	880.7	821.4	853.39	826.56
peak1886	chr1	171295174	171322020	.	26847	1874.26	1904.94	1896.87	1850.75
peak1887	chr1	171361164	171386588	.	25425	1168.63	1206.85	1186.04	1181.68
peak1888	chr1	171422054	171454839	.	32786	2658.08	2771.97	2767.1	2599.08
peak1889	chr1	171456069	171479284	.	23216	906.47	913.63	943.49	951.11
peak1890	chr1	171492444	171502924	.	10481	183.07	182.53	206.91	237.78
peak1891	chr1	171509466	171587627	.	78162	2894.48	2990.42	2913.62	3134.34
peak1893	chr1	171653709	171657096	.	3388	26.66	27.19	21.78	23.67
peak1894	chr1	171661631	171667491	.	5861	36.44	49.52	39.6	49.41
peak1895	chr1	171711076	171722541	.	11466	211.51	202.92	234.63	227.48
peak1896	chr1	171730378	171762081	.	31704	1143.75	1105.87	1172.18	1132.27
peak1897	chr1	171766995	171771300	.	4306	28.44	42.72	37.62	42.2
peak1898	chr1	171789680	171829193	.	39514	467.45	471.87	448.48	502.32
peak1899	chr1	171832560	171836565	.	4006	58.65	44.66	50.49	58.67
peak1900	chr1	171857742	171863414	.	5673	54.21	44.66	50.49	46.32
peak1901	chr1	171875683	171881520	.	5838	40.88	47.57	56.43	57.64
peak1903	chr1	171915140	171922237	.	7098	33.77	50.49	62.37	31.91
peak1904	chr1	171953396	171962636	.	9241	81.76	125.25	98.01	84.41
peak1905	chr1	171970283	171996075	.	25793	230.17	191.27	199.98	234.69
peak1906	chr1	172010313	172060526	.	50214	3541.45	3606.95	3609.6	3540.93
peak1907	chr1	172136596	172149431	.	12836	267.5	242.73	246.51	239.84
peak1908	chr1	172205353	172216605	.	11253	335.04	320.4	382.15	345.86
peak1909	chr1	172220302	172263100	.	42799	3220.63	3306.94	3459.12	3230.07
peak1910	chr1	172281061	172306432	.	25372	1658.3	1708.81	1718.67	1678.85
peak1911	chr1	172324842	172372973	.	48132	3712.08	3868.13	3747.21	3852.82
peak1912	chr1	172391028	172498136	.	107109	6608.33	6995.45	6758.85	6815.26
peak1913	chr1	172525340	172581700	.	56361	4684.31	4910.9	4955.04	4860.54
peak1914	chr1	172590965	172625786	.	34822	2067.1	2125.34	2048.35	2020.59
peak1915	chr1	172632163	172671277	.	39115	1526.78	1534.05	1547.4	1487.4
peak1916	chr1	172672584	172715419	.	42836	291.49	335.94	331.66	321.15
peak1917	chr1	172720330	172731645	.	11316	48.88	63.11	59.4	48.38
peak1918	chr1	172739628	172811509	.	71882	200.84	175.74	196.02	188.37
peak1919	chr1	173276301	173334461	.	58161	1472.57	1454.43	1413.74	1467.84
peak1920	chr1	173342279	173407119	.	64841	3832.05	3924.44	3825.43	3691.21
peak1921	chr1	173494184	173509394	.	15211	259.5	253.41	250.47	240.87
peak1923	chr1	173539141	173564923	.	25783	481.67	526.24	465.31	480.7
peak1924	chr1	173567888	173574899	.	7012	87.09	88.35	76.23	71.02
peak1925	chr1	173585112	173589399	.	4288	45.32	33.01	44.55	47.35
peak1926	chr1	173600337	173627028	.	26692	988.23	1049.56	1025.66	979.93
peak1927	chr1	173651286	173672507	.	21222	638.97	601.97	600.94	527.02
peak1928	chr1	173710320	173761278	.	50959	2373.7	2362.24	2270.11	2209.99
peak1929	chr1	173764088	173787253	.	23166	944.68	920.43	858.34	858.47
peak1930	chr1	173794297	173809469	.	15173	519.89	467.98	484.12	449.82
peak1931	chr1	173814374	173853983	.	39610	2302.61	2352.53	2369.11	2334.54
peak1933	chr1	173881284	173910596	.	29313	686.07	630.12	664.3	659.81
peak1934	chr1	173912456	173927316	.	14861	94.2	114.57	88.11	113.23
peak1935	chr1	173950279	173992197	.	41919	2031.55	2036.98	1990.92	1969.13
peak1936	chr1	173994409	174031095	.	36687	1559.66	1633.08	1563.24	1526.51
peak1937	chr1	174044462	174232190	.	187729	4654.09	4911.87	4802.57	4729.82
peak1938	chr1	174238286	174252127	.	13842	23.99	42.72	44.55	33.97
peak1939	chr1	174293001	174302780	.	9780	25.77	24.27	21.78	23.67
peak1940	chr1	174377771	174382889	.	5119	74.65	106.8	85.14	100.88
peak1942	chr1	174431733	174450724	.	18992	29.33	32.04	27.72	26.76
peak1943	chr1	174453825	174463443	.	9619	108.42	112.63	107.91	123.52
peak1944	chr1	174466050	174479053	.	13004	34.66	48.55	53.46	40.14
peak1945	chr1	174496116	174508349	.	12234	225.73	235.93	241.56	269.69
peak1947	chr1	174589927	174595196	.	5270	3.55	3.88	5.94	8.23
peak1948	chr1	175474522	175499508	.	24987	39.99	63.11	46.53	45.29
peak1949	chr1	175505019	175510519	.	5501	8	4.85	1.98	3.09
peak1950	chr1	175533984	175542468	.	8485	16	10.68	13.86	16.47
peak1951	chr1	175546234	175578935	.	32702	164.41	162.14	156.42	168.81
peak1952	chr1	175625528	175677172	.	51645	590.09	591.29	567.28	514.67
peak1953	chr1	175689674	175756156	.	66483	1024.66	1027.23	1078.13	970.67
peak1955	chr1	175817718	175822485	.	4768	29.33	25.24	32.67	36.03
peak1957	chr1	175842570	175848932	.	6363	60.43	53.4	45.54	56.61
peak1958	chr1	175849724	175879837	.	30114	424.8	433.03	462.34	438.5
peak1959	chr1	175913138	175948924	.	35787	217.73	198.07	185.13	191.46
peak1960	chr1	176271483	176280090	.	8608	5.33	6.8	6.93	10.29
peak1961	chr1	176677680	176687219	.	9540	17.77	12.62	15.84	19.56
peak1962	chr1	176691838	176726421	.	34584	339.48	327.2	300.97	309.83
peak1963	chr1	176831411	176839172	.	7762	35.55	38.84	42.57	40.14
peak1964	chr1	176993681	176999919	.	6239	18.66	25.24	26.73	10.29
peak1965	chr1	177051256	177056107	.	4852	48.88	54.37	50.49	25.73
peak1967	chr1	177081340	177092929	.	11590	99.53	75.73	104.94	90.58
peak1968	chr1	177107172	177118889	.	11718	131.53	120.39	117.81	94.7
peak1969	chr1	177122788	177128344	.	5557	39.1	37.87	37.62	48.38
peak1970	chr1	177130424	177155974	.	25551	232.84	228.17	244.53	183.22
peak1971	chr1	177157352	177181675	.	24324	206.18	200.98	191.07	207.93
peak1972	chr1	177183891	177203916	.	20026	251.5	226.22	215.82	227.48
peak1974	chr1	177213374	177218792	.	5419	42.66	36.89	31.68	27.79
peak1975	chr1	177221466	177228534	.	7069	58.65	70.88	51.48	48.38
peak1976	chr1	177249228	177300634	.	51407	3058.89	3053.53	2973.02	3039.64
peak1977	chr1	177303132	177350586	.	47455	1101.98	1068.98	1085.06	1007.72
peak1978	chr1	177350971	177420218	.	69248	1233.51	1168.01	1174.16	1104.48
peak1979	chr1	177425505	177447049	.	21545	1958.68	2015.62	1955.28	2010.3
peak1980	chr1	177450868	177457922	.	7055	666.52	677.7	587.08	604.22
peak1981	chr1	177461327	177508936	.	47610	988.23	1029.17	980.12	955.23
peak1982	chr1	177511313	177542967	.	31655	339.48	301.95	338.59	331.45
peak1983	chr1	177549511	177563379	.	13869	146.63	115.54	111.87	111.17
peak1984	chr1	177580131	177588105	.	7975	57.77	56.31	72.27	49.41
peak1985	chr1	177624163	177635731	.	11569	58.65	66.99	63.36	64.85
peak1986	chr1	177651531	177664324	.	12794	166.19	167	181.17	168.81
peak1987	chr1	177672751	177744023	.	71273	1111.76	1063.15	1066.25	1103.45
peak1988	chr1	177796436	177923431	.	126996	2659.86	2608.85	2618.59	2483.8
peak1989	chr1	177933251	178057047	.	123797	2718.52	2767.11	2678	2669.08
peak1990	chr1	178067180	178080511	.	13332	173.3	183.5	160.38	166.75
peak1991	chr1	178088351	178126892	.	38542	770.5	764.11	725.68	723.63
peak1992	chr1	178130042	178164519	.	34478	609.64	567.99	606.88	575.4
peak1993	chr1	178170512	178174133	.	3622	24.88	25.24	20.79	22.65
peak1994	chr1	178182038	178191145	.	9108	69.32	64.08	80.19	76.17
peak1995	chr1	178259759	178315131	.	55373	1498.34	1485.5	1525.62	1449.31
peak1996	chr1	178340009	178367439	.	27431	1151.75	1235.98	1190.99	1210.5
peak1997	chr1	178374683	178405281	.	30599	1375.7	1402	1316.72	1361.82
peak1998	chr1	178415737	178438043	.	22307	1098.43	1135	1094.96	1093.16
peak1999	chr1	178443026	178541622	.	98597	2197.74	2262.24	2209.72	2187.35
peak2000	chr1	178548635	178663694	.	115060	593.65	558.28	603.91	559.96
peak2001	chr1	178670119	178676572	.	6454	27.55	30.1	26.73	25.73
peak2002	chr1	178679316	178749398	.	70083	221.28	247.58	255.42	251.16
peak2003	chr1	178753080	178776129	.	23050	70.21	49.52	44.55	52.5
peak2004	chr1	178778202	178832478	.	54277	195.51	197.1	195.03	198.66
peak2005	chr1	178832813	178858130	.	25318	122.64	112.63	97.02	120.43
peak2006	chr1	178863389	178913462	.	50074	199.96	222.34	227.7	236.75
peak2007	chr1	178916995	178944894	.	27900	110.2	117.48	103.95	111.17
peak2009	chr1	179521006	179526583	.	5578	94.2	97.09	82.17	85.44
peak2010	chr1	179629684	179687704	.	58021	1735.62	1758.33	1690.95	1713.85
peak2011	chr1	179690357	179742924	.	52568	1039.77	1051.5	1063.28	998.46
peak2012	chr1	179803762	179862486	.	58725	1963.13	1981.64	1915.68	1962.95
peak2013	chr1	179868072	179892650	.	24579	358.14	390.31	396.01	364.39
peak2014	chr1	179907565	179939955	.	32391	428.35	446.62	389.08	440.56
peak2015	chr1	179944245	179947863	.	3619	104.87	102.92	104.94	91.61
peak2016	chr1	179950080	179975003	.	24924	2371.92	2524.38	2433.46	2453.95
peak2017	chr1	179985693	180103199	.	117507	3080.21	3187.52	3100.73	3045.82
peak2018	chr1	180104682	180145820	.	41139	1369.48	1424.33	1320.68	1369.02
peak2019	chr1	180148943	180165571	.	16629	464.79	454.39	475.21	433.35
peak2020	chr1	180184203	180202927	.	18725	277.27	263.12	280.17	301.6
peak2021	chr1	180203471	180225856	.	22386	485.23	478.66	458.38	499.23
peak2022	chr1	180258829	180326212	.	67384	1953.35	2050.58	2043.4	2107.06
peak2023	chr1	180428490	180465058	.	36569	1497.45	1535.99	1529.58	1504.9
peak2024	chr1	180472769	180494729	.	21961	1161.52	1212.67	1165.25	1294.91
peak2025	chr1	180495865	180569162	.	73298	2282.17	2314.66	2341.39	2302.63
peak2026	chr1	180613136	180640826	.	27691	605.2	630.12	607.87	668.04
peak2027	chr1	180690142	180725360	.	35219	1438.8	1594.24	1503.84	1533.72
peak2028	chr1	180759960	180798835	.	38876	938.46	901.01	921.71	974.79
peak2029	chr1	180816359	180848628	.	32270	1501	1491.33	1465.23	1485.34
peak2030	chr1	180868907	180903929	.	35023	1329.49	1344.72	1364.24	1372.11
peak2031	chr1	180916465	180941094	.	24630	826.49	921.4	891.02	868.76
peak2032	chr1	180976343	181009690	.	33348	1498.34	1551.52	1549.38	1476.07
peak2033	chr1	181013606	181049236	.	35631	3002.9	3018.58	3036.38	3023.17
peak2034	chr1	181058983	181087955	.	28973	1907.14	2017.56	2056.27	2037.06
peak2035	chr1	181113469	181135853	.	22385	287.94	302.93	307.9	284.1
peak2038	chr1	181234630	181243002	.	8373	106.64	131.07	90.09	135.87
peak2039	chr1	181247159	181334378	.	87220	3792.06	3725.41	3762.06	3732.39
peak2040	chr1	181342120	181377907	.	35788	2048.44	2087.47	2069.14	2235.73
peak2041	chr1	181381064	181411058	.	29995	349.26	363.12	376.21	383.94
peak2042	chr1	181414586	181637606	.	223021	3710.3	3656.47	3777.9	3633.57
peak2043	chr1	181641907	181742789	.	100883	3055.33	3046.74	3097.76	3139.49
peak2044	chr1	181744097	181810833	.	66737	1376.59	1265.1	1313.75	1319.61
peak2045	chr1	181871658	181929100	.	57443	2616.32	2709.83	2694.83	2636.14
peak2046	chr1	181932279	182004330	.	72052	4724.3	4883.71	4757.03	4947.01
peak2047	chr1	182005269	182031814	.	26546	2665.19	2643.81	2646.32	2711.28
peak2048	chr1	182040174	182062878	.	22705	511	515.56	538.57	512.61
peak2049	chr1	182064985	182097187	.	32203	701.18	688.38	735.58	721.57
peak2050	chr1	182097926	182124821	.	26896	1255.72	1260.25	1192.97	1277.41
peak2051	chr1	182134558	182151081	.	16524	300.38	291.27	299.98	322.18
peak2052	chr1	182155853	182185085	.	29233	2305.27	2287.48	2273.08	2249.11
peak2053	chr1	182194551	182220266	.	25716	1669.86	1752.5	1705.8	1769.44
peak2054	chr1	182228593	182229374	.	782	42.66	46.6	44.55	43.23
peak2055	chr1	182234696	182254853	.	20158	679.85	731.1	699.94	785.39
peak2056	chr1	182264596	182271126	.	6531	66.65	61.17	63.36	55.58
peak2057	chr1	182282653	182309960	.	27308	915.36	910.72	852.4	878.03
peak2058	chr1	182345558	182356000	.	10443	370.59	359.24	347.5	371.59
peak2059	chr1	182363877	182410631	.	46755	2364.82	2402.05	2366.14	2352.04
peak2060	chr1	182419546	182437037	.	17492	200.84	211.66	201.96	225.43
peak2061	chr1	182524802	182674276	.	149475	3050.89	3099.17	3056.18	3202.28
peak2062	chr1	182678383	182683915	.	5533	37.33	26.21	28.71	35
peak2063	chr1	182686647	182710338	.	23692	257.72	263.12	264.33	244.98
peak2064	chr1	182714084	182746644	.	32561	319.04	313.61	338.59	335.56
peak2065	chr1	182752325	182775794	.	23470	223.06	234.96	208.89	241.89
peak2066	chr1	182785819	182855892	.	70074	263.94	237.87	255.42	257.34
peak2068	chr1	182869564	182884319	.	14756	16.89	17.48	18.81	13.38
peak2069	chr1	182897039	182904459	.	7421	18.66	15.53	16.83	16.47
peak2070	chr1	182908965	182917916	.	8952	59.54	54.37	54.45	77.2
peak2071	chr1	182920248	182991389	.	71142	1221.07	1283.55	1238.51	1269.18
peak2072	chr1	183040350	183047967	.	7618	78.21	57.28	58.41	54.56
peak2073	chr1	183054919	183079305	.	24387	264.83	224.28	239.58	238.81
peak2074	chr1	183145130	183149822	.	4693	47.99	56.31	46.53	46.32
peak2075	chr1	183223299	183275101	.	51803	1444.13	1515.6	1413.74	1482.25
peak2076	chr1	183369565	183388993	.	19429	1079.76	1108.79	1127.63	1164.18
peak2077	chr1	183415604	183422533	.	6930	83.54	83.5	74.25	82.35
peak2078	chr1	183424901	183445199	.	20299	255.06	248.55	252.45	263.51
peak2079	chr1	183449941	183452914	.	2974	21.33	22.33	26.73	27.79
peak2080	chr1	183504659	183564464	.	59806	484.34	459.24	418.78	371.59
peak2081	chr1	183571052	183670249	.	99198	700.29	679.64	710.83	683.48
peak2082	chr1	183682614	183897522	.	214909	5251.29	5273.05	5064.93	5209.49
peak2083	chr1	183903616	183917692	.	14077	644.3	691.29	658.36	628.93
peak2084	chr1	183919698	183998240	.	78543	2680.3	2712.74	2557.21	2511.59
peak2086	chr1	184016193	184026862	.	10670	64.87	47.57	52.47	81.32
peak2087	chr1	184079207	184101669	.	22463	615.87	587.4	569.26	594.96
peak2088	chr1	184105454	184186509	.	81056	1488.56	1472.88	1354.34	1477.1
peak2089	chr1	184194111	184259575	.	65465	1577.43	1588.42	1548.39	1569.74
peak2090	chr1	184265999	184406470	.	140472	2139.98	2058.34	2044.39	2051.47
peak2091	chr1	184410421	184627832	.	217412	3240.18	3080.72	3079.94	3002.59
peak2092	chr1	184632157	184690135	.	57979	738.5	724.3	737.56	770.98
peak2093	chr1	184703818	184707742	.	3925	79.98	89.32	98.01	91.61
peak2094	chr1	184711367	184814003	.	102637	3964.46	4107.95	4011.55	3933.11
peak2095	chr1	184845244	184951692	.	106449	2120.42	2260.29	2247.34	2155.44
peak2096	chr1	184958919	184974798	.	15880	101.31	95.15	87.12	92.64
peak2097	chr1	184982105	185008237	.	26133	526.11	533.03	550.45	574.37
peak2098	chr1	185023868	185027325	.	3458	3.55	0	2.97	2.06
peak2099	chr1	185032778	185036583	.	3806	4.44	8.74	6.93	6.18
peak2101	chr1	185048957	185055054	.	6098	8.89	6.8	3.96	7.21
peak2102	chr1	185060323	185074997	.	14675	23.99	25.24	22.77	22.65
peak2103	chr1	185078713	185155383	.	76671	238.17	204.86	247.5	238.81
peak2104	chr1	185164187	185203978	.	39792	1079.76	1037.91	1015.76	1070.51
peak2105	chr1	185431629	185469087	.	37459	532.33	542.74	587.08	545.55
peak2106	chr1	185485785	185504225	.	18441	39.99	39.81	29.7	39.11
peak2107	chr1	185510676	185521406	.	10731	13.33	6.8	13.86	21.62
peak2108	chr1	185564187	185569891	.	5705	48.88	57.28	55.44	56.61
peak2109	chr1	185622031	185627379	.	5349	47.99	61.17	61.38	61.76
peak2111	chr1	186698727	186709687	.	10961	407.91	439.83	470.26	443.65
peak2112	chr1	186752073	186768307	.	16235	77.32	86.41	87.12	77.2
peak2113	chr1	186777205	186782426	.	5222	3.55	6.8	7.92	7.21
peak2114	chr1	186827614	186838842	.	11229	24.88	15.53	21.78	16.47
peak2115	chr1	186869722	186875633	.	5912	67.54	54.37	59.4	43.23
peak2116	chr1	187135974	187147571	.	11598	54.21	66.99	63.36	45.29
peak2117	chr1	187162972	187194297	.	31326	244.39	263.12	213.84	248.07
peak2118	chr1	187197566	187215765	.	18200	942.02	1016.55	959.33	945.96
peak2119	chr1	187358508	187377150	.	18643	212.4	219.43	213.84	216.16
peak2120	chr1	187387482	187391615	.	4134	15.11	10.68	8.91	4.12
peak2121	chr1	187410145	187416827	.	6683	9.78	13.59	7.92	12.35
peak2122	chr1	187601511	187614830	.	13320	84.43	93.21	99	79.26
peak2123	chr1	187649267	187654462	.	5196	3.55	5.83	9.9	9.26
peak2124	chr1	187996641	187999265	.	2625	1.78	0	1.98	1.03
peak2125	chr1	188608428	188614742	.	6315	65.76	58.25	49.5	62.79
peak2126	chr1	188923697	188929702	.	6006	48.88	58.25	68.31	64.85
peak2127	chr1	188953636	188960679	.	7044	16	14.56	17.82	13.38
peak2128	chr1	189007794	189047547	.	39754	1004.22	1026.26	1021.7	994.34
peak2129	chr1	189054254	189109923	.	55670	307.49	277.68	313.84	305.71
peak2130	chr1	189118230	189136599	.	18370	10.66	7.77	10.89	7.21
peak2131	chr1	189170924	189174741	.	3818	0	0.97	0.99	1.03
peak2132	chr1	189306796	189315028	.	8233	7.11	11.65	10.89	9.26
peak2133	chr1	189318366	189325623	.	7258	4.44	3.88	0	1.03
peak2134	chr1	189332534	189349433	.	16900	11.55	8.74	11.88	4.12
peak2135	chr1	189360673	189373665	.	12993	3.55	3.88	9.9	1.03
peak2137	chr1	189462027	189478129	.	16103	31.1	36.89	32.67	36.03
peak2138	chr1	189479647	189506881	.	27235	26.66	25.24	37.62	19.56
peak2139	chr1	189510857	189550782	.	39926	52.43	39.81	50.49	43.23
peak2140	chr1	189552779	189636641	.	83863	429.24	422.35	432.64	386
peak2141	chr1	189688043	189737058	.	49016	1347.26	1183.55	1278.11	1247.56
peak2142	chr1	189737380	189752585	.	15206	164.41	200.98	169.29	160.58
peak2143	chr1	189759490	189767528	.	8039	175.96	176.71	171.27	156.46
peak2144	chr1	189770534	189796067	.	25534	1090.43	1085.48	1091	986.11
peak2145	chr1	189801371	189816723	.	15353	278.16	274.77	243.54	262.48
peak2147	chr1	189823266	189848620	.	25355	284.38	262.15	274.23	263.51
peak2148	chr1	189852106	189863884	.	11779	169.74	178.65	165.33	187.34
peak2149	chr1	189870191	189878668	.	8478	166.19	177.68	149.49	192.49
peak2150	chr1	189919663	189996096	.	76434	912.69	880.62	920.72	898.61
peak2151	chr1	189999137	190001055	.	1919	6.22	6.8	7.92	7.21
peak2152	chr1	190003810	190031510	.	27701	36.44	25.24	35.64	36.03
peak2153	chr1	190036949	190040152	.	3204	5.33	4.85	2.97	4.12
peak2154	chr1	190148464	190150734	.	2271	0.89	4.85	1.98	0
peak2155	chr1	190156945	190178907	.	21963	201.73	218.46	233.64	211.01
peak2156	chr1	190760132	190763604	.	3473	3.55	3.88	5.94	3.09
peak2157	chr1	190871109	190879360	.	8252	31.99	36.89	48.51	39.11
peak2158	chr1	190910422	190928625	.	18204	1014.89	1040.82	1017.74	994.34
peak2159	chr1	190957659	190999507	.	41849	1635.2	1522.4	1644.42	1594.45
peak2160	chr1	191023957	191050111	.	26155	704.73	667.02	706.87	710.24
peak2161	chr1	191058883	191063078	.	4196	63.1	56.31	52.47	63.82
peak2162	chr1	191090488	191116122	.	25635	1498.34	1657.35	1628.58	1558.42
peak2163	chr1	191120879	191155402	.	34524	1215.73	1249.57	1147.43	1189.92
peak2164	chr1	191162139	191163666	.	1528	48.88	46.6	37.62	49.41
peak2165	chr1	191172446	191198572	.	26127	3048.22	3075.86	3086.87	3071.55
peak2166	chr1	191206437	191221982	.	15546	2171.08	2293.3	2270.11	2131.76
peak2167	chr1	191235570	191304257	.	68688	2426.14	2504.96	2510.68	2505.41
peak2168	chr1	191311950	191327852	.	15903	334.15	346.62	332.65	319.1
peak2169	chr1	191397016	191416393	.	19378	393.69	388.37	416.8	429.23
peak2170	chr1	191423888	191477009	.	53122	1645.86	1684.54	1731.54	1728.26
peak2171	chr1	191483844	191513739	.	29896	1249.5	1217.53	1243.46	1278.44
peak2172	chr1	191515830	191529846	.	14017	202.62	188.36	167.31	169.84
peak2173	chr1	191539608	191543919	.	4312	5.33	5.83	10.89	7.21
peak2175	chr1	191570265	191576128	.	5864	19.55	23.3	30.69	17.5
peak2176	chr1	191625223	191716274	.	91052	2596.76	2538.95	2511.67	2481.74
peak2178	chr1	191814047	191821815	.	7769	97.76	90.3	93.06	102.93
peak2179	chr1	191837233	191869284	.	32052	938.46	961.21	927.65	996.4
peak2180	chr1	191872622	191908414	.	35793	1137.53	1127.23	1094.96	1103.45
peak2181	chr1	191913268	191952307	.	39040	829.15	884.5	870.22	900.67
peak2182	chr1	191962932	191990938	.	28007	934.02	986.45	1032.59	1000.52
peak2183	chr1	192092701	192097484	.	4784	39.1	36.89	50.49	61.76
peak2184	chr1	192138695	192155484	.	16790	300.38	350.5	341.56	341.74
peak2185	chr1	192163813	192327036	.	163224	2275.95	2417.58	2249.32	2191.47
peak2186	chr1	192336725	192353660	.	16936	67.54	61.17	57.42	75.14
peak2187	chr1	192363638	192381530	.	17893	77.32	69.91	102.96	66.91
peak2188	chr1	192382586	192401107	.	18522	103.09	85.44	111.87	111.17
peak2190	chr1	192446137	192453741	.	7605	19.55	29.13	37.62	16.47
peak2192	chr1	192485198	192495266	.	10069	39.1	34.95	22.77	32.94
peak2194	chr1	192507534	192515698	.	8165	81.76	72.82	88.11	64.85
peak2195	chr1	192535073	192538385	.	3313	14.22	11.65	26.73	14.41
